behavior,start_time,end_time,duration_seconds,frame_start,frame_end
not_cheating,2025-09-17 22:00:52.830570,2025-09-17 22:00:52.974839,0.144269,79,79
not_cheating,2025-09-17 22:00:53.538862,2025-09-17 22:00:53.609692,0.07083,88,88
not_cheating,2025-09-17 22:00:53.823206,2025-09-17 22:00:53.893811,0.070605,92,92
not_cheating,2025-09-17 22:00:54.693101,2025-09-17 22:00:54.984804,0.291703,107,107
cheating,2025-09-17 22:01:02.269040,2025-09-17 22:01:02.714065,0.445025,209,209
cheating,2025-09-17 22:01:02.786575,2025-09-17 22:01:02.860636,0.074061,211,211
not_cheating,2025-09-17 22:01:07.200753,2025-09-17 22:01:07.276174,0.075421,273,273
not_cheating,2025-09-17 22:01:08.308860,2025-09-17 22:01:08.600801,0.291941,291,291
not_cheating,2025-09-17 22:01:10.463432,2025-09-17 22:01:10.541842,0.07841,318,318
not_cheating,2025-09-17 22:01:12.731147,2025-09-17 22:01:13.233869,0.502722,354,354
not_cheating,2025-09-17 22:01:13.450261,2025-09-17 22:01:13.657046,0.206785,360,360
not_cheating,2025-09-17 22:01:13.729074,2025-09-17 22:01:14.146786,0.417712,367,367
not_cheating,2025-09-17 22:01:14.217398,2025-09-17 22:01:14.711231,0.493833,375,375
not_cheating,2025-09-17 22:01:14.858781,2025-09-17 22:01:15.004139,0.145358,379,379
not_cheating,2025-09-17 22:01:15.372265,2025-09-17 22:01:15.445933,0.073668,385,385
not_cheating,2025-09-17 22:01:15.819473,2025-09-17 22:01:17.175648,1.356175,408,408
not_cheating,2025-09-17 22:01:17.543067,2025-09-17 22:01:17.762618,0.219551,416,416
cheating,2025-09-17 22:01:21.467903,2025-09-17 22:01:21.541492,0.073589,467,467
not_cheating,2025-09-17 22:01:35.582850,2025-09-17 22:01:35.674117,0.091267,647,647
not_cheating,2025-09-17 22:01:59.715832,2025-09-17 22:02:00.303384,0.587552,943,943
not_cheating,2025-09-17 22:02:00.398308,2025-09-17 22:02:01.328681,0.930373,954,954
not_cheating,2025-09-17 22:02:13.579774,2025-09-17 22:02:13.908373,0.328599,1100,1100
not_cheating,2025-09-17 22:02:14.300886,2025-09-17 22:02:14.533624,0.232738,1108,1108
not_cheating,2025-09-17 22:02:15.165117,2025-09-17 22:02:15.734682,0.569565,1123,1123
not_cheating,2025-09-17 22:02:17.832164,2025-09-17 22:02:17.916840,0.084676,1149,1149
not_cheating,2025-09-17 22:02:18.000624,2025-09-17 22:02:18.565014,0.56439,1157,1157
