frame,timestamp,behavior
301,2025-09-13 21:18:51.683482,phone_usage
302,2025-09-13 21:18:51.739049,phone_usage
304,2025-09-13 21:18:51.851672,phone_usage
305,2025-09-13 21:18:51.907011,phone_usage
306,2025-09-13 21:18:51.960539,phone_usage
307,2025-09-13 21:18:52.017431,phone_usage
308,2025-09-13 21:18:52.072152,phone_usage
309,2025-09-13 21:18:52.126784,phone_usage
310,2025-09-13 21:18:52.182817,phone_usage
311,2025-09-13 21:18:52.240595,phone_usage
312,2025-09-13 21:18:52.295840,phone_usage
313,2025-09-13 21:18:52.353399,phone_usage
314,2025-09-13 21:18:52.410566,phone_usage
315,2025-09-13 21:18:52.468575,phone_usage
316,2025-09-13 21:18:52.529597,phone_usage
317,2025-09-13 21:18:52.588990,phone_usage
318,2025-09-13 21:18:52.648312,phone_usage
319,2025-09-13 21:18:52.705699,phone_usage
320,2025-09-13 21:18:52.763420,phone_usage
321,2025-09-13 21:18:52.822103,phone_usage
322,2025-09-13 21:18:52.879108,phone_usage
323,2025-09-13 21:18:52.935644,phone_usage
324,2025-09-13 21:18:52.996839,phone_usage
325,2025-09-13 21:18:53.054878,phone_usage
326,2025-09-13 21:18:53.112710,phone_usage
327,2025-09-13 21:18:53.168226,phone_usage
328,2025-09-13 21:18:53.223388,phone_usage
329,2025-09-13 21:18:53.279470,phone_usage
330,2025-09-13 21:18:53.333509,phone_usage
331,2025-09-13 21:18:53.390608,phone_usage
332,2025-09-13 21:18:53.448414,phone_usage
336,2025-09-13 21:18:53.667865,phone_usage
337,2025-09-13 21:18:53.724088,phone_usage
338,2025-09-13 21:18:53.780355,phone_usage
339,2025-09-13 21:18:53.834937,phone_usage
340,2025-09-13 21:18:53.891682,phone_usage
343,2025-09-13 21:18:54.053726,phone_usage
344,2025-09-13 21:18:54.110179,phone_usage
345,2025-09-13 21:18:54.164181,phone_usage
346,2025-09-13 21:18:54.218440,phone_usage
347,2025-09-13 21:18:54.274931,phone_usage
348,2025-09-13 21:18:54.330689,phone_usage
349,2025-09-13 21:18:54.385864,phone_usage
350,2025-09-13 21:18:54.440607,phone_usage
351,2025-09-13 21:18:54.495870,phone_usage
352,2025-09-13 21:18:54.552982,phone_usage
353,2025-09-13 21:18:54.610727,phone_usage
354,2025-09-13 21:18:54.671736,phone_usage
355,2025-09-13 21:18:54.732954,phone_usage
356,2025-09-13 21:18:54.795018,phone_usage
357,2025-09-13 21:18:54.856843,phone_usage
358,2025-09-13 21:18:54.917322,phone_usage
359,2025-09-13 21:18:54.978103,phone_usage
360,2025-09-13 21:18:55.035332,phone_usage
361,2025-09-13 21:18:55.096688,phone_usage
362,2025-09-13 21:18:55.152635,phone_usage
363,2025-09-13 21:18:55.210357,phone_usage
365,2025-09-13 21:18:55.321029,phone_usage
366,2025-09-13 21:18:55.379216,phone_usage
367,2025-09-13 21:18:55.434685,phone_usage
370,2025-09-13 21:18:55.601754,phone_usage
371,2025-09-13 21:18:55.656888,phone_usage
372,2025-09-13 21:18:55.713428,phone_usage
373,2025-09-13 21:18:55.768593,phone_usage
374,2025-09-13 21:18:55.825619,phone_usage
375,2025-09-13 21:18:55.882623,phone_usage
376,2025-09-13 21:18:55.937575,phone_usage
377,2025-09-13 21:18:55.994376,phone_usage
378,2025-09-13 21:18:56.053008,phone_usage
379,2025-09-13 21:18:56.110419,phone_usage
380,2025-09-13 21:18:56.169889,phone_usage
381,2025-09-13 21:18:56.228212,phone_usage
382,2025-09-13 21:18:56.289411,phone_usage
383,2025-09-13 21:18:56.348797,phone_usage
384,2025-09-13 21:18:56.410467,phone_usage
391,2025-09-13 21:18:56.803084,phone_usage
392,2025-09-13 21:18:56.856899,phone_usage
393,2025-09-13 21:18:56.913496,phone_usage
394,2025-09-13 21:18:56.969359,phone_usage
395,2025-09-13 21:18:57.024900,phone_usage
396,2025-09-13 21:18:57.081007,phone_usage
397,2025-09-13 21:18:57.135359,phone_usage
398,2025-09-13 21:18:57.191953,phone_usage
399,2025-09-13 21:18:57.247522,phone_usage
400,2025-09-13 21:18:57.303412,phone_usage
401,2025-09-13 21:18:57.360498,phone_usage
402,2025-09-13 21:18:57.419672,phone_usage
403,2025-09-13 21:18:57.476921,phone_usage
404,2025-09-13 21:18:57.538040,phone_usage
405,2025-09-13 21:18:57.595261,phone_usage
406,2025-09-13 21:18:57.653066,phone_usage
407,2025-09-13 21:18:57.714812,phone_usage
408,2025-09-13 21:18:57.773387,phone_usage
409,2025-09-13 21:18:57.830481,phone_usage
410,2025-09-13 21:18:57.891054,phone_usage
411,2025-09-13 21:18:57.948824,phone_usage
412,2025-09-13 21:18:58.006904,phone_usage
413,2025-09-13 21:18:58.065554,phone_usage
414,2025-09-13 21:18:58.122607,phone_usage
415,2025-09-13 21:18:58.179128,phone_usage
416,2025-09-13 21:18:58.235478,phone_usage
1126,2025-09-13 21:19:41.646639,phone_usage
1127,2025-09-13 21:19:41.702754,phone_usage
1154,2025-09-13 21:19:43.195399,phone_usage
1155,2025-09-13 21:19:43.250822,phone_usage
1304,2025-09-13 21:19:51.335164,phone_usage
1305,2025-09-13 21:19:51.390468,phone_usage
1306,2025-09-13 21:19:51.444322,phone_usage
1308,2025-09-13 21:19:51.553487,phone_usage
1309,2025-09-13 21:19:51.606784,phone_usage
1310,2025-09-13 21:19:51.662612,phone_usage
1311,2025-09-13 21:19:51.717333,phone_usage
1312,2025-09-13 21:19:51.770441,phone_usage
1315,2025-09-13 21:19:51.932026,phone_usage
1316,2025-09-13 21:19:51.988368,phone_usage
1317,2025-09-13 21:19:52.040814,phone_usage
1320,2025-09-13 21:19:52.202992,phone_usage
1321,2025-09-13 21:19:52.258489,phone_usage
1322,2025-09-13 21:19:52.313658,phone_usage
1323,2025-09-13 21:19:52.368399,phone_usage
1324,2025-09-13 21:19:52.422108,phone_usage
1325,2025-09-13 21:19:52.476865,phone_usage
1326,2025-09-13 21:19:52.530182,phone_usage
1327,2025-09-13 21:19:52.583741,phone_usage
1328,2025-09-13 21:19:52.637733,phone_usage
1329,2025-09-13 21:19:52.691701,phone_usage
1330,2025-09-13 21:19:52.743959,phone_usage
1331,2025-09-13 21:19:52.799998,phone_usage
1332,2025-09-13 21:19:52.858322,phone_usage
1333,2025-09-13 21:19:52.914950,phone_usage
1334,2025-09-13 21:19:52.970682,phone_usage
1335,2025-09-13 21:19:53.026737,phone_usage
1336,2025-09-13 21:19:53.082010,phone_usage
1337,2025-09-13 21:19:53.138332,phone_usage
1338,2025-09-13 21:19:53.192968,phone_usage
1339,2025-09-13 21:19:53.247565,phone_usage
1340,2025-09-13 21:19:53.304180,phone_usage
1341,2025-09-13 21:19:53.358917,phone_usage
1342,2025-09-13 21:19:53.413051,phone_usage
1343,2025-09-13 21:19:53.467520,phone_usage
1344,2025-09-13 21:19:53.525133,phone_usage
1345,2025-09-13 21:19:53.578209,phone_usage
1351,2025-09-13 21:19:53.904139,phone_usage
1352,2025-09-13 21:19:53.958111,phone_usage
1353,2025-09-13 21:19:54.011718,phone_usage
1354,2025-09-13 21:19:54.065227,phone_usage
1355,2025-09-13 21:19:54.118139,phone_usage
1356,2025-09-13 21:19:54.170658,phone_usage
1357,2025-09-13 21:19:54.233421,phone_usage
1358,2025-09-13 21:19:54.290972,phone_usage
1359,2025-09-13 21:19:54.344705,phone_usage
1360,2025-09-13 21:19:54.398195,phone_usage
1361,2025-09-13 21:19:54.455187,phone_usage
1362,2025-09-13 21:19:54.509143,phone_usage
1363,2025-09-13 21:19:54.564879,phone_usage
1364,2025-09-13 21:19:54.619680,phone_usage
1365,2025-09-13 21:19:54.675680,phone_usage
1366,2025-09-13 21:19:54.733581,phone_usage
1367,2025-09-13 21:19:54.792685,phone_usage
1368,2025-09-13 21:19:54.851782,phone_usage
1369,2025-09-13 21:19:54.904884,phone_usage
1370,2025-09-13 21:19:54.960939,phone_usage
1371,2025-09-13 21:19:55.015933,phone_usage
1372,2025-09-13 21:19:55.071200,phone_usage
1373,2025-09-13 21:19:55.125771,phone_usage
1374,2025-09-13 21:19:55.183736,phone_usage
1375,2025-09-13 21:19:55.236689,phone_usage
1376,2025-09-13 21:19:55.290389,phone_usage
1377,2025-09-13 21:19:55.344147,phone_usage
1378,2025-09-13 21:19:55.399566,phone_usage
1379,2025-09-13 21:19:55.451818,phone_usage
1380,2025-09-13 21:19:55.507620,phone_usage
1381,2025-09-13 21:19:55.562738,phone_usage
1382,2025-09-13 21:19:55.618152,phone_usage
1383,2025-09-13 21:19:55.669700,phone_usage
1384,2025-09-13 21:19:55.724748,phone_usage
1385,2025-09-13 21:19:55.778164,phone_usage
1386,2025-09-13 21:19:55.832762,phone_usage
1387,2025-09-13 21:19:55.888362,phone_usage
1388,2025-09-13 21:19:55.942073,phone_usage
1389,2025-09-13 21:19:55.996626,phone_usage
1390,2025-09-13 21:19:56.049803,phone_usage
1391,2025-09-13 21:19:56.105986,phone_usage
1392,2025-09-13 21:19:56.162155,phone_usage
1393,2025-09-13 21:19:56.218145,phone_usage
1394,2025-09-13 21:19:56.274113,phone_usage
1395,2025-09-13 21:19:56.329904,phone_usage
1396,2025-09-13 21:19:56.384832,phone_usage
1397,2025-09-13 21:19:56.439081,phone_usage
1398,2025-09-13 21:19:56.493590,phone_usage
1399,2025-09-13 21:19:56.548738,phone_usage
1400,2025-09-13 21:19:56.604149,phone_usage
1401,2025-09-13 21:19:56.658489,phone_usage
1402,2025-09-13 21:19:56.715811,phone_usage
1403,2025-09-13 21:19:56.771950,phone_usage
1404,2025-09-13 21:19:56.827439,phone_usage
1405,2025-09-13 21:19:56.880487,phone_usage
1406,2025-09-13 21:19:56.933742,phone_usage
1407,2025-09-13 21:19:56.988210,phone_usage
1408,2025-09-13 21:19:57.042756,phone_usage
1409,2025-09-13 21:19:57.097361,phone_usage
1410,2025-09-13 21:19:57.154259,phone_usage
1411,2025-09-13 21:19:57.208773,phone_usage
1412,2025-09-13 21:19:57.265518,phone_usage
1413,2025-09-13 21:19:57.320215,phone_usage
1414,2025-09-13 21:19:57.374424,phone_usage
1415,2025-09-13 21:19:57.428478,phone_usage
1416,2025-09-13 21:19:57.485168,phone_usage
1417,2025-09-13 21:19:57.539351,phone_usage
1418,2025-09-13 21:19:57.593412,phone_usage
1419,2025-09-13 21:19:57.649436,phone_usage
1420,2025-09-13 21:19:57.703716,phone_usage
1421,2025-09-13 21:19:57.759984,phone_usage
1422,2025-09-13 21:19:57.815461,phone_usage
1423,2025-09-13 21:19:57.872629,phone_usage
1424,2025-09-13 21:19:57.930361,phone_usage
1425,2025-09-13 21:19:57.986719,phone_usage
1426,2025-09-13 21:19:58.043172,phone_usage
1427,2025-09-13 21:19:58.099066,phone_usage
1428,2025-09-13 21:19:58.155260,phone_usage
1429,2025-09-13 21:19:58.210559,phone_usage
1430,2025-09-13 21:19:58.266918,phone_usage
1431,2025-09-13 21:19:58.326715,phone_usage
1432,2025-09-13 21:19:58.381723,phone_usage
1433,2025-09-13 21:19:58.438106,phone_usage
1434,2025-09-13 21:19:58.493585,phone_usage
1435,2025-09-13 21:19:58.550002,phone_usage
1436,2025-09-13 21:19:58.603689,phone_usage
1441,2025-09-13 21:19:58.882681,phone_usage
1442,2025-09-13 21:19:58.936613,phone_usage
1446,2025-09-13 21:19:59.160139,phone_usage
1447,2025-09-13 21:19:59.215834,phone_usage
1448,2025-09-13 21:19:59.269991,phone_usage
1451,2025-09-13 21:19:59.433715,phone_usage
1452,2025-09-13 21:19:59.491074,phone_usage
1453,2025-09-13 21:19:59.545922,phone_usage
1456,2025-09-13 21:19:59.710656,phone_usage
1457,2025-09-13 21:19:59.767016,phone_usage
1458,2025-09-13 21:19:59.824558,phone_usage
1459,2025-09-13 21:19:59.880723,phone_usage
1460,2025-09-13 21:19:59.937321,phone_usage
1461,2025-09-13 21:19:59.994153,phone_usage
1462,2025-09-13 21:20:00.050444,phone_usage
1463,2025-09-13 21:20:00.108900,phone_usage
1495,2025-09-13 21:20:01.919201,handraise
1499,2025-09-13 21:20:02.138231,phone_usage
1932,2025-09-13 21:20:26.074303,handraise
1933,2025-09-13 21:20:26.130943,handraise
1934,2025-09-13 21:20:26.189911,handraise
1935,2025-09-13 21:20:26.244256,handraise
1936,2025-09-13 21:20:26.300044,handraise
1937,2025-09-13 21:20:26.357518,handraise
1938,2025-09-13 21:20:26.410002,handraise
1939,2025-09-13 21:20:26.465791,handraise
1940,2025-09-13 21:20:26.523016,handraise
1950,2025-09-13 21:20:27.077069,handraise
1951,2025-09-13 21:20:27.134938,handraise
1952,2025-09-13 21:20:27.193412,handraise
1953,2025-09-13 21:20:27.246999,handraise
1954,2025-09-13 21:20:27.302985,handraise
1955,2025-09-13 21:20:27.359244,handraise
1956,2025-09-13 21:20:27.415796,handraise
