frame,timestamp,behavior
47,2025-09-11 21:22:10.440656,studying
48,2025-09-11 21:22:10.500269,studying
74,2025-09-11 21:22:12.127715,studying
75,2025-09-11 21:22:12.191280,studying
77,2025-09-11 21:22:12.316408,studying
78,2025-09-11 21:22:12.378065,studying
79,2025-09-11 21:22:12.442676,studying
80,2025-09-11 21:22:12.502064,studying
81,2025-09-11 21:22:12.564128,studying
82,2025-09-11 21:22:12.628502,studying
83,2025-09-11 21:22:12.689346,studying
84,2025-09-11 21:22:12.751716,studying
85,2025-09-11 21:22:12.813522,studying
86,2025-09-11 21:22:12.876955,studying
87,2025-09-11 21:22:12.938369,studying
88,2025-09-11 21:22:12.999908,studying
89,2025-09-11 21:22:13.065080,studying
90,2025-09-11 21:22:13.127922,studying
91,2025-09-11 21:22:13.189470,studying
92,2025-09-11 21:22:13.251142,studying
93,2025-09-11 21:22:13.314171,studying
94,2025-09-11 21:22:13.377437,studying
95,2025-09-11 21:22:13.440625,studying
96,2025-09-11 21:22:13.504296,studying
97,2025-09-11 21:22:13.566978,studying
98,2025-09-11 21:22:13.627222,studying
99,2025-09-11 21:22:13.690635,studying
100,2025-09-11 21:22:13.753304,studying
101,2025-09-11 21:22:13.829967,studying
102,2025-09-11 21:22:13.892720,studying
103,2025-09-11 21:22:13.954004,studying
104,2025-09-11 21:22:14.015763,studying
148,2025-09-11 21:22:16.813337,studying
150,2025-09-11 21:22:16.941108,studying
153,2025-09-11 21:22:17.161422,studying
154,2025-09-11 21:22:17.239932,studying
155,2025-09-11 21:22:17.315567,studying
157,2025-09-11 21:22:17.440274,studying
158,2025-09-11 21:22:17.515798,studying
159,2025-09-11 21:22:17.596018,studying
160,2025-09-11 21:22:17.673835,studying
279,2025-09-11 21:22:25.456746,studying
393,2025-09-11 21:22:32.680764,studying
396,2025-09-11 21:22:32.866955,studying
397,2025-09-11 21:22:32.927614,studying
398,2025-09-11 21:22:32.988984,studying
399,2025-09-11 21:22:33.055832,studying
402,2025-09-11 21:22:33.241512,studying
405,2025-09-11 21:22:33.427794,studying
