behavior,start_time,end_time,duration_seconds,frame_start,frame_end
handraise,2025-09-13 23:58:11.059303,2025-09-13 23:58:11.164561,0.105258,33,33
handraise,2025-09-13 23:58:11.787721,2025-09-13 23:58:11.839731,0.05201,46,46
