frame,timestamp,behavior
131,2025-09-13 21:16:39.367262,phone_usage
182,2025-09-13 21:16:43.128369,phone_usage
207,2025-09-13 21:16:44.495887,phone_usage
212,2025-09-13 21:16:44.769825,phone_usage
215,2025-09-13 21:16:44.934409,phone_usage
253,2025-09-13 21:16:47.026658,phone_usage
282,2025-09-13 21:16:48.615036,phone_usage
287,2025-09-13 21:16:48.890164,phone_usage
308,2025-09-13 21:16:50.069323,phone_usage
309,2025-09-13 21:16:50.127554,phone_usage
310,2025-09-13 21:16:50.184085,phone_usage
311,2025-09-13 21:16:50.240484,phone_usage
328,2025-09-13 21:16:51.223433,phone_usage
367,2025-09-13 21:16:53.403095,phone_usage
368,2025-09-13 21:16:53.459484,phone_usage
381,2025-09-13 21:16:54.180565,phone_usage
383,2025-09-13 21:16:54.293575,phone_usage
