timestamp,frame,class_id,class_name,confidence,bbox
2025-09-11 21:18:12.340427,44,1,studying,0.524188220500946,"[556, 267, 665, 429]"
2025-09-11 21:18:12.403932,45,1,studying,0.8167623281478882,"[545, 270, 652, 431]"
2025-09-11 21:18:13.026531,55,1,studying,0.8016800284385681,"[457, 274, 553, 430]"
2025-09-11 21:18:13.089386,56,1,studying,0.8016800284385681,"[457, 274, 553, 430]"
2025-09-11 21:18:13.152398,57,1,studying,0.6688861846923828,"[470, 275, 558, 428]"
2025-09-11 21:18:13.339899,60,0,handraise,0.7135739326477051,"[436, 178, 926, 716]"
2025-09-11 21:18:13.403403,61,0,handraise,0.7489220499992371,"[434, 178, 925, 716]"
2025-09-11 21:18:13.465187,62,0,handraise,0.7484803199768066,"[437, 178, 924, 716]"
2025-09-11 21:18:13.528933,63,0,handraise,0.7686583399772644,"[438, 179, 926, 716]"
2025-09-11 21:18:13.594566,64,0,handraise,0.7148078680038452,"[437, 178, 922, 717]"
2025-09-11 21:18:13.718440,66,0,handraise,0.6654685139656067,"[439, 178, 927, 716]"
2025-09-11 21:18:13.844549,68,0,handraise,0.5848907828330994,"[437, 176, 925, 716]"
2025-09-11 21:18:13.908032,69,0,handraise,0.5848907828330994,"[437, 176, 925, 716]"
2025-09-11 21:18:13.970613,70,0,handraise,0.6345531344413757,"[432, 175, 925, 715]"
2025-09-11 21:18:14.033809,71,0,handraise,0.7431633472442627,"[435, 175, 922, 714]"
2025-09-11 21:18:15.282527,91,1,studying,0.5202787518501282,"[461, 277, 575, 432]"
2025-09-11 21:18:15.344636,92,1,studying,0.5142238140106201,"[461, 279, 576, 430]"
2025-09-11 21:18:15.471600,94,1,studying,0.6128082871437073,"[457, 280, 570, 433]"
2025-09-11 21:18:15.533201,95,1,studying,0.8245041370391846,"[456, 281, 569, 431]"
2025-09-11 21:18:15.596818,96,1,studying,0.8742379546165466,"[456, 280, 574, 432]"
2025-09-11 21:18:15.660181,97,1,studying,0.6266446709632874,"[455, 279, 572, 436]"
2025-09-11 21:18:15.722937,98,1,studying,0.9013568162918091,"[453, 279, 564, 432]"
2025-09-11 21:18:15.784396,99,1,studying,0.8701928853988647,"[453, 280, 565, 435]"
2025-09-11 21:18:15.848362,100,1,studying,0.8402003049850464,"[454, 281, 565, 437]"
2025-09-11 21:18:15.911726,101,1,studying,0.8331925868988037,"[456, 280, 567, 436]"
2025-09-11 21:18:15.974257,102,1,studying,0.8331925868988037,"[456, 280, 567, 436]"
2025-09-11 21:18:16.038061,103,1,studying,0.8759435415267944,"[457, 280, 570, 435]"
2025-09-11 21:18:16.101737,104,1,studying,0.7274584770202637,"[459, 280, 570, 433]"
2025-09-11 21:18:16.163455,105,1,studying,0.698464035987854,"[458, 280, 576, 443]"
2025-09-11 21:18:16.225415,106,1,studying,0.6429636478424072,"[456, 280, 580, 444]"
2025-09-11 21:18:16.288927,107,1,studying,0.6745322346687317,"[454, 279, 572, 434]"
2025-09-11 21:18:16.351170,108,1,studying,0.8218331336975098,"[441, 270, 558, 427]"
2025-09-11 21:18:16.414956,109,1,studying,0.6008347868919373,"[430, 266, 559, 427]"
