frame,timestamp,behavior
319,2025-09-17 21:44:10.419807,fighting
320,2025-09-17 21:44:10.466010,fighting
321,2025-09-17 21:44:10.508201,fighting
322,2025-09-17 21:44:10.551056,fighting
323,2025-09-17 21:44:10.593686,fighting
324,2025-09-17 21:44:10.635887,fighting
326,2025-09-17 21:44:10.720551,fighting
327,2025-09-17 21:44:10.763492,fighting
328,2025-09-17 21:44:10.806679,fighting
329,2025-09-17 21:44:10.848004,fighting
330,2025-09-17 21:44:10.891698,fighting
352,2025-09-17 21:44:11.866999,fighting
450,2025-09-17 21:44:16.119162,fighting
451,2025-09-17 21:44:16.164745,fighting
453,2025-09-17 21:44:16.257356,fighting
454,2025-09-17 21:44:16.303083,fighting
606,2025-09-17 21:44:22.922013,fighting
640,2025-09-17 21:44:24.363638,fighting
812,2025-09-17 21:44:31.817412,fighting
