frame,timestamp,behavior
430,2025-09-16 23:45:07.048429,studying
461,2025-09-16 23:45:10.984536,studying
462,2025-09-16 23:45:11.093122,studying
483,2025-09-16 23:45:13.736427,studying
484,2025-09-16 23:45:13.877657,studying
485,2025-09-16 23:45:14.015481,studying
486,2025-09-16 23:45:14.125479,studying
487,2025-09-16 23:45:14.233940,studying
488,2025-09-16 23:45:14.372201,studying
489,2025-09-16 23:45:14.508487,studying
491,2025-09-16 23:45:14.774342,studying
493,2025-09-16 23:45:15.006978,studying
495,2025-09-16 23:45:15.267763,studying
497,2025-09-16 23:45:15.529253,studying
525,2025-09-16 23:45:18.420438,studying
526,2025-09-16 23:45:18.495659,studying
527,2025-09-16 23:45:18.571204,studying
530,2025-09-16 23:45:18.802966,studying
629,2025-09-16 23:45:25.829995,phone_usage
631,2025-09-16 23:45:25.987777,phone_usage
632,2025-09-16 23:45:26.064450,phone_usage
633,2025-09-16 23:45:26.137762,phone_usage
634,2025-09-16 23:45:26.202231,phone_usage
636,2025-09-16 23:45:26.359830,phone_usage
637,2025-09-16 23:45:26.437747,phone_usage
638,2025-09-16 23:45:26.513356,phone_usage
643,2025-09-16 23:45:26.898790,phone_usage
644,2025-09-16 23:45:26.977342,phone_usage
645,2025-09-16 23:45:27.058015,phone_usage
646,2025-09-16 23:45:27.131311,phone_usage
647,2025-09-16 23:45:27.206822,phone_usage
648,2025-09-16 23:45:27.268675,phone_usage
649,2025-09-16 23:45:27.346905,phone_usage
650,2025-09-16 23:45:27.422507,phone_usage
651,2025-09-16 23:45:27.490629,phone_usage
652,2025-09-16 23:45:27.562973,phone_usage
653,2025-09-16 23:45:27.641266,phone_usage
654,2025-09-16 23:45:27.720499,phone_usage
655,2025-09-16 23:45:27.797307,phone_usage
656,2025-09-16 23:45:27.869998,phone_usage
657,2025-09-16 23:45:27.935185,phone_usage
658,2025-09-16 23:45:28.012546,phone_usage
659,2025-09-16 23:45:28.085717,phone_usage
660,2025-09-16 23:45:28.165338,phone_usage
661,2025-09-16 23:45:28.242777,phone_usage
662,2025-09-16 23:45:28.320705,phone_usage
663,2025-09-16 23:45:28.397601,phone_usage
664,2025-09-16 23:45:28.477346,phone_usage
670,2025-09-16 23:45:28.922543,phone_usage
714,2025-09-16 23:45:32.099570,studying
722,2025-09-16 23:45:32.689558,phone_usage
723,2025-09-16 23:45:32.765437,phone_usage
724,2025-09-16 23:45:32.842780,phone_usage
725,2025-09-16 23:45:32.906522,phone_usage
738,2025-09-16 23:45:33.843686,phone_usage
771,2025-09-16 23:45:36.104715,phone_usage
