frame,timestamp,behavior
318,2025-09-17 21:23:06.833721,fighting
319,2025-09-17 21:23:06.877845,fighting
320,2025-09-17 21:23:06.919269,fighting
321,2025-09-17 21:23:06.958887,fighting
322,2025-09-17 21:23:06.999277,fighting
323,2025-09-17 21:23:07.039621,fighting
324,2025-09-17 21:23:07.080965,fighting
325,2025-09-17 21:23:07.122096,fighting
326,2025-09-17 21:23:07.165150,fighting
327,2025-09-17 21:23:07.205139,fighting
328,2025-09-17 21:23:07.244661,fighting
329,2025-09-17 21:23:07.294697,fighting
330,2025-09-17 21:23:07.337005,fighting
331,2025-09-17 21:23:07.379739,fighting
332,2025-09-17 21:23:07.419948,fighting
333,2025-09-17 21:23:07.461254,fighting
336,2025-09-17 21:23:07.584057,fighting
338,2025-09-17 21:23:07.668505,fighting
342,2025-09-17 21:23:07.831116,fighting
351,2025-09-17 21:23:08.213014,fighting
352,2025-09-17 21:23:08.255750,fighting
355,2025-09-17 21:23:08.378001,fighting
356,2025-09-17 21:23:08.420807,fighting
357,2025-09-17 21:23:08.461937,fighting
358,2025-09-17 21:23:08.502318,fighting
359,2025-09-17 21:23:08.543122,fighting
360,2025-09-17 21:23:08.583991,fighting
361,2025-09-17 21:23:08.629298,fighting
362,2025-09-17 21:23:08.671484,fighting
363,2025-09-17 21:23:08.716450,fighting
364,2025-09-17 21:23:08.759844,fighting
365,2025-09-17 21:23:08.803833,fighting
366,2025-09-17 21:23:08.846804,fighting
368,2025-09-17 21:23:08.935571,fighting
370,2025-09-17 21:23:09.022527,fighting
374,2025-09-17 21:23:09.195043,fighting
375,2025-09-17 21:23:09.239455,fighting
381,2025-09-17 21:23:09.502361,fighting
382,2025-09-17 21:23:09.546796,fighting
383,2025-09-17 21:23:09.589796,fighting
384,2025-09-17 21:23:09.636357,fighting
397,2025-09-17 21:23:10.203906,fighting
400,2025-09-17 21:23:10.334706,fighting
403,2025-09-17 21:23:10.470003,fighting
404,2025-09-17 21:23:10.515675,fighting
407,2025-09-17 21:23:10.647106,fighting
408,2025-09-17 21:23:10.691429,fighting
412,2025-09-17 21:23:10.866429,fighting
420,2025-09-17 21:23:11.214780,fighting
424,2025-09-17 21:23:11.396552,fighting
447,2025-09-17 21:23:12.397712,fighting
448,2025-09-17 21:23:12.443564,fighting
449,2025-09-17 21:23:12.488005,fighting
450,2025-09-17 21:23:12.530213,fighting
451,2025-09-17 21:23:12.573445,fighting
452,2025-09-17 21:23:12.616481,fighting
453,2025-09-17 21:23:12.658582,fighting
454,2025-09-17 21:23:12.703844,fighting
455,2025-09-17 21:23:12.746156,fighting
462,2025-09-17 21:23:13.039684,fighting
570,2025-09-17 21:23:17.649099,fighting
571,2025-09-17 21:23:17.693602,fighting
588,2025-09-17 21:23:18.419253,fighting
602,2025-09-17 21:23:19.019065,fighting
605,2025-09-17 21:23:19.147749,fighting
606,2025-09-17 21:23:19.191175,fighting
607,2025-09-17 21:23:19.233220,fighting
608,2025-09-17 21:23:19.275029,fighting
610,2025-09-17 21:23:19.364711,fighting
613,2025-09-17 21:23:19.495025,fighting
640,2025-09-17 21:23:20.639580,fighting
641,2025-09-17 21:23:20.681053,fighting
642,2025-09-17 21:23:20.723839,fighting
643,2025-09-17 21:23:20.765001,fighting
644,2025-09-17 21:23:20.805966,fighting
645,2025-09-17 21:23:20.847995,fighting
646,2025-09-17 21:23:20.889383,fighting
649,2025-09-17 21:23:21.013973,fighting
650,2025-09-17 21:23:21.054994,fighting
652,2025-09-17 21:23:21.138597,fighting
654,2025-09-17 21:23:21.221594,fighting
658,2025-09-17 21:23:21.398500,fighting
811,2025-09-17 21:23:27.948931,fighting
812,2025-09-17 21:23:27.992001,fighting
813,2025-09-17 21:23:28.036611,fighting
814,2025-09-17 21:23:28.076660,fighting
818,2025-09-17 21:23:28.242072,fighting
819,2025-09-17 21:23:28.283609,fighting
820,2025-09-17 21:23:28.325154,fighting
821,2025-09-17 21:23:28.366504,fighting
824,2025-09-17 21:23:28.492184,fighting
825,2025-09-17 21:23:28.535622,fighting
826,2025-09-17 21:23:28.576668,fighting
827,2025-09-17 21:23:28.618045,fighting
828,2025-09-17 21:23:28.658501,fighting
856,2025-09-17 21:23:29.843402,fighting
857,2025-09-17 21:23:29.889707,fighting
858,2025-09-17 21:23:29.933219,fighting
859,2025-09-17 21:23:29.974005,fighting
860,2025-09-17 21:23:30.015030,fighting
861,2025-09-17 21:23:30.058663,fighting
862,2025-09-17 21:23:30.100397,fighting
863,2025-09-17 21:23:30.145614,fighting
864,2025-09-17 21:23:30.193335,fighting
865,2025-09-17 21:23:30.239889,fighting
866,2025-09-17 21:23:30.280663,fighting
867,2025-09-17 21:23:30.323343,fighting
868,2025-09-17 21:23:30.366773,fighting
869,2025-09-17 21:23:30.409687,fighting
870,2025-09-17 21:23:30.452791,fighting
871,2025-09-17 21:23:30.497141,fighting
872,2025-09-17 21:23:30.540654,fighting
873,2025-09-17 21:23:30.583633,fighting
883,2025-09-17 21:23:31.002338,fighting
