frame,timestamp,behavior
1,2025-09-17 21:37:48.075044,studying
2,2025-09-17 21:37:48.149181,studying
3,2025-09-17 21:37:48.221958,studying
4,2025-09-17 21:37:48.292790,studying
5,2025-09-17 21:37:48.361121,studying
6,2025-09-17 21:37:48.429046,studying
7,2025-09-17 21:37:48.495775,studying
8,2025-09-17 21:37:48.563385,studying
9,2025-09-17 21:37:48.629929,studying
10,2025-09-17 21:37:48.697203,studying
11,2025-09-17 21:37:48.763896,studying
12,2025-09-17 21:37:48.832354,studying
13,2025-09-17 21:37:48.899606,studying
14,2025-09-17 21:37:48.969062,studying
15,2025-09-17 21:37:49.035647,studying
16,2025-09-17 21:37:49.104068,studying
17,2025-09-17 21:37:49.170092,studying
18,2025-09-17 21:37:49.237112,studying
19,2025-09-17 21:37:49.304734,studying
20,2025-09-17 21:37:49.372714,studying
21,2025-09-17 21:37:49.439622,studying
22,2025-09-17 21:37:49.504693,studying
23,2025-09-17 21:37:49.570441,studying
24,2025-09-17 21:37:49.634870,studying
25,2025-09-17 21:37:49.701869,studying
26,2025-09-17 21:37:49.769297,studying
27,2025-09-17 21:37:49.834770,studying
28,2025-09-17 21:37:49.899655,handraise
28,2025-09-17 21:37:49.899655,studying
29,2025-09-17 21:37:49.949493,handraise
29,2025-09-17 21:37:49.949493,studying
30,2025-09-17 21:37:50.005024,handraise
30,2025-09-17 21:37:50.005024,studying
31,2025-09-17 21:37:50.060894,handraise
31,2025-09-17 21:37:50.060894,studying
32,2025-09-17 21:37:50.113452,handraise
32,2025-09-17 21:37:50.113452,studying
33,2025-09-17 21:37:50.162965,handraise
33,2025-09-17 21:37:50.162965,studying
34,2025-09-17 21:37:50.210683,handraise
34,2025-09-17 21:37:50.210683,studying
35,2025-09-17 21:37:50.263117,studying
36,2025-09-17 21:37:50.307796,studying
37,2025-09-17 21:37:50.342577,studying
38,2025-09-17 21:37:50.385734,studying
39,2025-09-17 21:37:50.427562,studying
40,2025-09-17 21:37:50.469968,studying
41,2025-09-17 21:37:50.510306,studying
42,2025-09-17 21:37:50.542279,studying
43,2025-09-17 21:37:50.581221,studying
44,2025-09-17 21:37:50.621077,studying
45,2025-09-17 21:37:50.661217,studying
46,2025-09-17 21:37:50.703546,studying
47,2025-09-17 21:37:50.736990,studying
48,2025-09-17 21:37:50.777998,studying
49,2025-09-17 21:37:50.819027,studying
50,2025-09-17 21:37:50.860808,studying
51,2025-09-17 21:37:50.893843,studying
