frame,timestamp,behavior
22,2025-09-17 23:16:53.301930,cheating
23,2025-09-17 23:16:53.370069,cheating
24,2025-09-17 23:16:53.438679,cheating
25,2025-09-17 23:16:53.503456,cheating
34,2025-09-17 23:16:54.105009,cheating
37,2025-09-17 23:16:54.302109,cheating
44,2025-09-17 23:16:54.769707,cheating
59,2025-09-17 23:16:55.771604,not_cheating
60,2025-09-17 23:16:55.839552,not_cheating
90,2025-09-17 23:16:57.945942,cheating
93,2025-09-17 23:16:58.159280,cheating
171,2025-09-17 23:17:03.989181,cheating
172,2025-09-17 23:17:04.065583,cheating
173,2025-09-17 23:17:04.136098,cheating
174,2025-09-17 23:17:04.204698,cheating
175,2025-09-17 23:17:04.273940,cheating
176,2025-09-17 23:17:04.345812,cheating
177,2025-09-17 23:17:04.417990,cheating
179,2025-09-17 23:17:04.556015,cheating
180,2025-09-17 23:17:04.628073,cheating
181,2025-09-17 23:17:04.700648,cheating
182,2025-09-17 23:17:04.771991,cheating
183,2025-09-17 23:17:04.845962,cheating
184,2025-09-17 23:17:04.916929,cheating
185,2025-09-17 23:17:04.988400,cheating
186,2025-09-17 23:17:05.057923,cheating
187,2025-09-17 23:17:05.128098,cheating
188,2025-09-17 23:17:05.199401,cheating
189,2025-09-17 23:17:05.274854,cheating
190,2025-09-17 23:17:05.348910,cheating
191,2025-09-17 23:17:05.422711,cheating
192,2025-09-17 23:17:05.497721,cheating
193,2025-09-17 23:17:05.571690,cheating
194,2025-09-17 23:17:05.647488,cheating
195,2025-09-17 23:17:05.721682,cheating
196,2025-09-17 23:17:05.796507,cheating
197,2025-09-17 23:17:05.870144,cheating
198,2025-09-17 23:17:05.945100,cheating
199,2025-09-17 23:17:06.022000,cheating
200,2025-09-17 23:17:06.103737,cheating
201,2025-09-17 23:17:06.186835,cheating
202,2025-09-17 23:17:06.265649,cheating
203,2025-09-17 23:17:06.353934,cheating
204,2025-09-17 23:17:06.425179,cheating
205,2025-09-17 23:17:06.503142,cheating
206,2025-09-17 23:17:06.584974,cheating
207,2025-09-17 23:17:06.657473,cheating
208,2025-09-17 23:17:06.738170,cheating
209,2025-09-17 23:17:06.809674,cheating
210,2025-09-17 23:17:06.871533,cheating
211,2025-09-17 23:17:06.937139,cheating
212,2025-09-17 23:17:07.005653,cheating
214,2025-09-17 23:17:07.139845,cheating
215,2025-09-17 23:17:07.206433,cheating
216,2025-09-17 23:17:07.273992,cheating
217,2025-09-17 23:17:07.342645,cheating
218,2025-09-17 23:17:07.407363,cheating
219,2025-09-17 23:17:07.471280,cheating
220,2025-09-17 23:17:07.534344,cheating
221,2025-09-17 23:17:07.597008,cheating
222,2025-09-17 23:17:10.617846,cheating
223,2025-09-17 23:17:10.770101,cheating
224,2025-09-17 23:17:10.835675,cheating
225,2025-09-17 23:17:10.900281,cheating
226,2025-09-17 23:17:10.965736,cheating
227,2025-09-17 23:17:11.032009,cheating
