frame,timestamp,behavior
22,2025-09-17 23:21:23.436517,cheating
23,2025-09-17 23:21:23.507880,cheating
44,2025-09-17 23:21:24.957045,cheating
173,2025-09-17 23:21:34.435943,cheating
174,2025-09-17 23:21:34.505984,cheating
175,2025-09-17 23:21:34.576509,cheating
176,2025-09-17 23:21:34.654847,cheating
180,2025-09-17 23:21:34.936760,cheating
181,2025-09-17 23:21:35.007686,cheating
183,2025-09-17 23:21:35.149843,cheating
184,2025-09-17 23:21:35.222141,cheating
185,2025-09-17 23:21:35.293311,cheating
186,2025-09-17 23:21:35.366921,cheating
187,2025-09-17 23:21:35.438320,cheating
188,2025-09-17 23:21:35.511882,cheating
189,2025-09-17 23:21:35.587091,cheating
190,2025-09-17 23:21:35.662947,cheating
191,2025-09-17 23:21:35.738889,cheating
192,2025-09-17 23:21:35.813967,cheating
193,2025-09-17 23:21:35.892837,cheating
194,2025-09-17 23:21:35.972590,cheating
195,2025-09-17 23:21:36.050218,cheating
196,2025-09-17 23:21:36.125057,cheating
200,2025-09-17 23:21:36.431486,cheating
201,2025-09-17 23:21:36.503992,cheating
202,2025-09-17 23:21:36.578123,cheating
207,2025-09-17 23:21:36.955029,cheating
215,2025-09-17 23:21:37.568846,cheating
223,2025-09-17 23:21:38.153450,cheating
224,2025-09-17 23:21:38.233660,cheating
226,2025-09-17 23:21:38.397116,cheating
227,2025-09-17 23:21:38.483027,cheating
228,2025-09-17 23:21:38.562192,cheating
229,2025-09-17 23:21:38.642207,cheating
230,2025-09-17 23:21:38.722208,cheating
231,2025-09-17 23:21:38.793039,cheating
232,2025-09-17 23:21:38.871333,cheating
233,2025-09-17 23:21:38.950155,cheating
234,2025-09-17 23:21:39.024889,cheating
235,2025-09-17 23:21:39.097252,cheating
236,2025-09-17 23:21:39.177039,cheating
237,2025-09-17 23:21:39.253406,cheating
238,2025-09-17 23:21:39.325902,cheating
239,2025-09-17 23:21:39.398623,cheating
240,2025-09-17 23:21:39.469762,cheating
241,2025-09-17 23:21:39.540765,cheating
242,2025-09-17 23:21:39.612415,cheating
243,2025-09-17 23:21:39.681106,cheating
244,2025-09-17 23:21:39.751411,cheating
245,2025-09-17 23:21:39.821850,cheating
246,2025-09-17 23:21:39.890079,cheating
247,2025-09-17 23:21:39.959755,cheating
248,2025-09-17 23:21:40.027996,cheating
249,2025-09-17 23:21:40.100657,cheating
250,2025-09-17 23:21:40.174872,cheating
251,2025-09-17 23:21:40.247691,cheating
252,2025-09-17 23:21:40.318344,cheating
253,2025-09-17 23:21:40.391126,cheating
254,2025-09-17 23:21:40.463700,cheating
255,2025-09-17 23:21:40.533534,cheating
256,2025-09-17 23:21:40.602589,cheating
257,2025-09-17 23:21:40.675906,cheating
258,2025-09-17 23:21:40.750032,cheating
259,2025-09-17 23:21:40.822364,cheating
260,2025-09-17 23:21:40.893884,cheating
261,2025-09-17 23:21:40.965411,cheating
262,2025-09-17 23:21:41.033326,cheating
263,2025-09-17 23:21:41.104899,cheating
264,2025-09-17 23:21:41.175591,cheating
265,2025-09-17 23:21:41.257000,cheating
266,2025-09-17 23:21:41.332132,cheating
267,2025-09-17 23:21:41.406789,cheating
268,2025-09-17 23:21:41.480978,cheating
269,2025-09-17 23:21:41.553995,cheating
