timestamp,frame,class_id,class_name,confidence,bbox
2025-09-17 23:21:23.419970,22,0,cheating,0.5055050253868103,"[488, 445, 808, 764]"
2025-09-17 23:21:23.490203,23,0,cheating,0.4986722767353058,"[488, 446, 809, 764]"
2025-09-17 23:21:24.938824,44,0,cheating,0.48203808069229126,"[697, 377, 811, 567]"
2025-09-17 23:21:34.418803,173,0,cheating,0.5027533173561096,"[470, 473, 793, 783]"
2025-09-17 23:21:34.487053,174,0,cheating,0.5052198767662048,"[469, 473, 791, 783]"
2025-09-17 23:21:34.557509,175,0,cheating,0.4910268783569336,"[469, 473, 791, 783]"
2025-09-17 23:21:34.629432,176,0,cheating,0.4915379285812378,"[468, 473, 791, 783]"
2025-09-17 23:21:34.917664,180,0,cheating,0.4818149209022522,"[466, 473, 785, 784]"
2025-09-17 23:21:34.988879,181,0,cheating,0.48139265179634094,"[466, 473, 784, 784]"
2025-09-17 23:21:35.129578,183,0,cheating,0.4915807843208313,"[465, 474, 785, 780]"
2025-09-17 23:21:35.201823,184,0,cheating,0.5373839735984802,"[463, 474, 785, 781]"
2025-09-17 23:21:35.270576,185,0,cheating,0.5195070505142212,"[462, 475, 787, 782]"
2025-09-17 23:21:35.345165,186,0,cheating,0.5295147895812988,"[462, 476, 786, 783]"
2025-09-17 23:21:35.416637,187,0,cheating,0.5310256481170654,"[461, 476, 785, 783]"
2025-09-17 23:21:35.488965,188,0,cheating,0.5251619219779968,"[461, 476, 784, 784]"
2025-09-17 23:21:35.561998,189,0,cheating,0.5086029767990112,"[461, 475, 783, 789]"
2025-09-17 23:21:35.637696,190,0,cheating,0.516528308391571,"[461, 475, 785, 789]"
2025-09-17 23:21:35.714212,191,0,cheating,0.520770788192749,"[461, 475, 787, 788]"
2025-09-17 23:21:35.788240,192,0,cheating,0.5130234360694885,"[461, 476, 786, 789]"
2025-09-17 23:21:35.864769,193,0,cheating,0.5081939697265625,"[461, 476, 789, 789]"
2025-09-17 23:21:35.947351,194,0,cheating,0.4980590343475342,"[461, 476, 791, 789]"
2025-09-17 23:21:36.024854,195,0,cheating,0.48143431544303894,"[461, 476, 782, 789]"
2025-09-17 23:21:36.099758,196,0,cheating,0.4865177869796753,"[460, 476, 783, 789]"
2025-09-17 23:21:36.407439,200,0,cheating,0.49024930596351624,"[460, 478, 781, 790]"
2025-09-17 23:21:36.482692,201,0,cheating,0.4859192669391632,"[460, 478, 780, 790]"
2025-09-17 23:21:36.555163,202,0,cheating,0.48475199937820435,"[459, 479, 781, 791]"
2025-09-17 23:21:36.928624,207,0,cheating,0.4810789227485657,"[460, 483, 794, 792]"
2025-09-17 23:21:37.547279,215,0,cheating,0.4800189733505249,"[963, 422, 1171, 673]"
2025-09-17 23:21:38.129407,223,0,cheating,0.48286476731300354,"[460, 482, 776, 791]"
2025-09-17 23:21:38.203988,224,0,cheating,0.48088979721069336,"[460, 482, 781, 791]"
2025-09-17 23:21:38.368687,226,0,cheating,0.48258817195892334,"[459, 482, 782, 790]"
2025-09-17 23:21:38.450527,227,0,cheating,0.48501747846603394,"[459, 483, 782, 790]"
2025-09-17 23:21:38.533692,228,0,cheating,0.4887973964214325,"[459, 484, 784, 791]"
2025-09-17 23:21:38.615715,229,0,cheating,0.48280903697013855,"[459, 484, 787, 790]"
2025-09-17 23:21:38.697131,230,0,cheating,0.4958708882331848,"[459, 485, 793, 789]"
2025-09-17 23:21:38.771973,231,0,cheating,0.4902504086494446,"[460, 485, 788, 789]"
2025-09-17 23:21:38.844762,232,0,cheating,0.49376726150512695,"[460, 484, 789, 789]"
2025-09-17 23:21:38.923406,233,0,cheating,0.49155890941619873,"[668, 403, 840, 578]"
2025-09-17 23:21:38.923406,233,0,cheating,0.4915502667427063,"[460, 484, 784, 789]"
2025-09-17 23:21:39.001516,234,0,cheating,0.5046638250350952,"[667, 405, 844, 580]"
2025-09-17 23:21:39.001516,234,0,cheating,0.48691192269325256,"[460, 484, 783, 789]"
2025-09-17 23:21:39.075977,235,0,cheating,0.48836851119995117,"[671, 405, 846, 583]"
2025-09-17 23:21:39.150333,236,0,cheating,0.5850106477737427,"[672, 408, 854, 586]"
2025-09-17 23:21:39.150333,236,0,cheating,0.4874688684940338,"[460, 486, 777, 789]"
2025-09-17 23:21:39.229546,237,0,cheating,0.6179143786430359,"[672, 408, 853, 586]"
2025-09-17 23:21:39.229546,237,0,cheating,0.4983994960784912,"[460, 485, 777, 789]"
2025-09-17 23:21:39.303879,238,0,cheating,0.5592989921569824,"[676, 410, 859, 587]"
2025-09-17 23:21:39.303879,238,0,cheating,0.49572810530662537,"[460, 484, 776, 790]"
2025-09-17 23:21:39.378315,239,0,cheating,0.5433531403541565,"[680, 413, 859, 579]"
2025-09-17 23:21:39.378315,239,0,cheating,0.4844343662261963,"[461, 483, 776, 790]"
2025-09-17 23:21:39.451023,240,0,cheating,0.5443267226219177,"[680, 416, 863, 579]"
2025-09-17 23:21:39.520549,241,0,cheating,0.5559597015380859,"[683, 418, 867, 579]"
2025-09-17 23:21:39.592950,242,0,cheating,0.5837271809577942,"[679, 415, 873, 588]"
2025-09-17 23:21:39.661403,243,0,cheating,0.5519183278083801,"[688, 421, 873, 579]"
2025-09-17 23:21:39.730508,244,0,cheating,0.57062166929245,"[690, 422, 877, 578]"
2025-09-17 23:21:39.800134,245,0,cheating,0.5901519656181335,"[690, 423, 881, 577]"
2025-09-17 23:21:39.869894,246,0,cheating,0.5868782997131348,"[693, 424, 884, 577]"
2025-09-17 23:21:39.938687,247,0,cheating,0.600247859954834,"[693, 425, 894, 577]"
2025-09-17 23:21:40.007991,248,0,cheating,0.5919045209884644,"[694, 427, 895, 577]"
2025-09-17 23:21:40.080996,249,0,cheating,0.5461641550064087,"[692, 429, 893, 582]"
2025-09-17 23:21:40.151044,250,0,cheating,0.5569746494293213,"[694, 429, 894, 583]"
2025-09-17 23:21:40.227986,251,0,cheating,0.5284319519996643,"[702, 430, 902, 580]"
