frame,timestamp,behavior
139,2025-09-17 21:45:02.924925,fighting
140,2025-09-17 21:45:02.992437,fighting
141,2025-09-17 21:45:03.061597,fighting
142,2025-09-17 21:45:03.127360,fighting
143,2025-09-17 21:45:03.194193,fighting
144,2025-09-17 21:45:03.260368,fighting
149,2025-09-17 21:45:03.595683,fighting
150,2025-09-17 21:45:03.663930,fighting
151,2025-09-17 21:45:03.736879,fighting
152,2025-09-17 21:45:03.807839,fighting
153,2025-09-17 21:45:03.876484,fighting
154,2025-09-17 21:45:03.945178,fighting
163,2025-09-17 21:45:04.565726,fighting
166,2025-09-17 21:45:04.752341,fighting
167,2025-09-17 21:45:04.810392,fighting
168,2025-09-17 21:45:04.870205,fighting
169,2025-09-17 21:45:04.908803,fighting
170,2025-09-17 21:45:04.961374,fighting
171,2025-09-17 21:45:05.014775,fighting
172,2025-09-17 21:45:05.052742,fighting
173,2025-09-17 21:45:05.098535,fighting
174,2025-09-17 21:45:05.145812,fighting
175,2025-09-17 21:45:05.182572,fighting
305,2025-09-17 21:45:10.667255,fighting
308,2025-09-17 21:45:10.792834,fighting
309,2025-09-17 21:45:10.834764,fighting
310,2025-09-17 21:45:10.876999,fighting
312,2025-09-17 21:45:10.958149,fighting
313,2025-09-17 21:45:10.999688,fighting
317,2025-09-17 21:45:11.162210,fighting
318,2025-09-17 21:45:11.203968,fighting
319,2025-09-17 21:45:11.246766,fighting
320,2025-09-17 21:45:11.289225,fighting
321,2025-09-17 21:45:11.330834,fighting
322,2025-09-17 21:45:11.373578,fighting
323,2025-09-17 21:45:11.413432,fighting
324,2025-09-17 21:45:11.453741,fighting
325,2025-09-17 21:45:11.494722,fighting
326,2025-09-17 21:45:11.535803,fighting
327,2025-09-17 21:45:11.575968,fighting
328,2025-09-17 21:45:11.617088,fighting
329,2025-09-17 21:45:11.657780,fighting
330,2025-09-17 21:45:11.699213,fighting
331,2025-09-17 21:45:11.742988,fighting
332,2025-09-17 21:45:11.785782,fighting
333,2025-09-17 21:45:11.825685,fighting
334,2025-09-17 21:45:11.867291,fighting
335,2025-09-17 21:45:11.909819,fighting
336,2025-09-17 21:45:11.950999,fighting
337,2025-09-17 21:45:11.992759,fighting
338,2025-09-17 21:45:12.033973,fighting
