frame,timestamp,behavior
23,2025-09-17 21:15:57.632253,not_cheating
81,2025-09-17 21:16:01.496370,not_cheating
160,2025-09-17 21:16:07.209220,cheating
272,2025-09-17 21:16:13.516681,not_cheating
369,2025-09-17 21:16:17.538670,not_cheating
370,2025-09-17 21:16:17.581071,not_cheating
371,2025-09-17 21:16:17.621125,not_cheating
372,2025-09-17 21:16:17.661379,not_cheating
373,2025-09-17 21:16:17.703628,not_cheating
374,2025-09-17 21:16:17.745912,not_cheating
375,2025-09-17 21:16:17.787934,not_cheating
376,2025-09-17 21:16:17.827322,not_cheating
377,2025-09-17 21:16:17.869060,not_cheating
378,2025-09-17 21:16:17.908327,not_cheating
386,2025-09-17 21:16:18.232296,not_cheating
387,2025-09-17 21:16:18.273618,not_cheating
388,2025-09-17 21:16:18.314742,not_cheating
389,2025-09-17 21:16:18.355117,not_cheating
390,2025-09-17 21:16:18.394861,not_cheating
391,2025-09-17 21:16:18.436464,not_cheating
392,2025-09-17 21:16:18.476795,not_cheating
401,2025-09-17 21:16:18.843652,not_cheating
566,2025-09-17 21:16:25.845707,not_cheating
596,2025-09-17 21:16:27.134104,not_cheating
597,2025-09-17 21:16:27.176058,not_cheating
764,2025-09-17 21:16:34.206480,cheating
786,2025-09-17 21:16:35.115879,cheating
787,2025-09-17 21:16:35.157962,cheating
788,2025-09-17 21:16:35.197983,cheating
789,2025-09-17 21:16:35.238972,cheating
790,2025-09-17 21:16:35.280560,cheating
791,2025-09-17 21:16:35.322138,cheating
792,2025-09-17 21:16:35.365592,cheating
793,2025-09-17 21:16:35.406897,cheating
953,2025-09-17 21:16:42.119009,cheating
954,2025-09-17 21:16:42.160853,cheating
955,2025-09-17 21:16:42.201651,cheating
956,2025-09-17 21:16:42.241665,cheating
957,2025-09-17 21:16:42.280655,cheating
958,2025-09-17 21:16:42.320707,cheating
960,2025-09-17 21:16:42.399646,cheating
1001,2025-09-17 21:16:44.164180,cheating
1002,2025-09-17 21:16:44.204062,cheating
1003,2025-09-17 21:16:44.244908,cheating
