frame,timestamp,behavior
366,2025-09-17 21:24:51.423318,fighting
503,2025-09-17 21:24:57.252352,fighting
504,2025-09-17 21:24:57.295615,fighting
505,2025-09-17 21:24:57.338632,fighting
511,2025-09-17 21:24:57.588304,fighting
512,2025-09-17 21:24:57.632999,fighting
515,2025-09-17 21:24:57.757176,fighting
519,2025-09-17 21:24:57.924825,fighting
526,2025-09-17 21:24:58.217410,fighting
528,2025-09-17 21:24:58.305038,fighting
531,2025-09-17 21:24:58.437358,fighting
651,2025-09-17 21:25:03.569915,fighting
