frame,timestamp,behavior
1,2025-09-17 23:15:47.962539,cheating
2,2025-09-17 23:15:48.035845,cheating
3,2025-09-17 23:15:48.107503,cheating
4,2025-09-17 23:15:48.176618,cheating
5,2025-09-17 23:15:48.242352,cheating
6,2025-09-17 23:15:48.311040,not_cheating
6,2025-09-17 23:15:48.311040,cheating
7,2025-09-17 23:15:48.379909,not_cheating
8,2025-09-17 23:15:48.446037,not_cheating
9,2025-09-17 23:15:48.514196,not_cheating
9,2025-09-17 23:15:48.514196,cheating
10,2025-09-17 23:15:48.555041,not_cheating
10,2025-09-17 23:15:48.555041,cheating
11,2025-09-17 23:15:48.611687,not_cheating
11,2025-09-17 23:15:48.611687,cheating
12,2025-09-17 23:15:48.670663,not_cheating
12,2025-09-17 23:15:48.670663,cheating
13,2025-09-17 23:15:48.726663,not_cheating
14,2025-09-17 23:15:48.761425,not_cheating
15,2025-09-17 23:15:48.811198,not_cheating
16,2025-09-17 23:15:48.868789,not_cheating
16,2025-09-17 23:15:48.868789,cheating
17,2025-09-17 23:15:48.903174,not_cheating
17,2025-09-17 23:15:48.903174,cheating
18,2025-09-17 23:15:48.944862,not_cheating
18,2025-09-17 23:15:48.944862,cheating
19,2025-09-17 23:15:48.989951,not_cheating
19,2025-09-17 23:15:48.989951,cheating
20,2025-09-17 23:15:49.039021,not_cheating
20,2025-09-17 23:15:49.039021,cheating
21,2025-09-17 23:15:49.077717,not_cheating
21,2025-09-17 23:15:49.077717,cheating
22,2025-09-17 23:15:49.119071,cheating
23,2025-09-17 23:15:49.161645,not_cheating
23,2025-09-17 23:15:49.161645,cheating
24,2025-09-17 23:15:49.205208,not_cheating
24,2025-09-17 23:15:49.205208,cheating
25,2025-09-17 23:15:49.243244,not_cheating
25,2025-09-17 23:15:49.243244,cheating
26,2025-09-17 23:15:49.289109,cheating
27,2025-09-17 23:15:49.332865,not_cheating
27,2025-09-17 23:15:49.332865,cheating
28,2025-09-17 23:15:49.370687,not_cheating
28,2025-09-17 23:15:49.370687,cheating
29,2025-09-17 23:15:49.412516,not_cheating
29,2025-09-17 23:15:49.412516,cheating
30,2025-09-17 23:15:49.453992,not_cheating
30,2025-09-17 23:15:49.453992,cheating
31,2025-09-17 23:15:49.497470,not_cheating
31,2025-09-17 23:15:49.497470,cheating
32,2025-09-17 23:15:49.540341,not_cheating
32,2025-09-17 23:15:49.540341,cheating
33,2025-09-17 23:15:49.587365,not_cheating
33,2025-09-17 23:15:49.587365,cheating
34,2025-09-17 23:15:49.629749,cheating
35,2025-09-17 23:15:49.671668,cheating
36,2025-09-17 23:15:49.714934,not_cheating
36,2025-09-17 23:15:49.714934,cheating
37,2025-09-17 23:15:49.757954,not_cheating
37,2025-09-17 23:15:49.757954,cheating
38,2025-09-17 23:15:49.803296,not_cheating
38,2025-09-17 23:15:49.803296,cheating
39,2025-09-17 23:15:49.845242,not_cheating
39,2025-09-17 23:15:49.845242,cheating
40,2025-09-17 23:15:49.886776,not_cheating
40,2025-09-17 23:15:49.886776,cheating
41,2025-09-17 23:15:49.929118,not_cheating
41,2025-09-17 23:15:49.929118,cheating
42,2025-09-17 23:15:49.971945,not_cheating
42,2025-09-17 23:15:49.971945,cheating
43,2025-09-17 23:15:50.012731,not_cheating
43,2025-09-17 23:15:50.012731,cheating
44,2025-09-17 23:15:50.052815,not_cheating
44,2025-09-17 23:15:50.052815,cheating
45,2025-09-17 23:15:50.096924,not_cheating
45,2025-09-17 23:15:50.096924,cheating
46,2025-09-17 23:15:50.139208,not_cheating
46,2025-09-17 23:15:50.139208,cheating
47,2025-09-17 23:15:50.181864,not_cheating
