timestamp,frame,class_id,class_name,confidence,bbox
2025-09-17 23:15:45.738705,1,0,cheating,0.3593232035636902,"[726, 352, 857, 540]"
2025-09-17 23:15:45.738705,1,0,cheating,0.3508321940898895,"[495, 434, 803, 752]"
2025-09-17 23:15:48.017004,2,0,cheating,0.35298648476600647,"[717, 353, 842, 547]"
2025-09-17 23:15:48.017004,2,0,cheating,0.3228876292705536,"[495, 432, 814, 755]"
2025-09-17 23:15:48.091761,3,0,cheating,0.4209613502025604,"[498, 433, 812, 749]"
2025-09-17 23:15:48.160452,4,0,cheating,0.3849693536758423,"[499, 434, 816, 753]"
2025-09-17 23:15:48.160452,4,0,cheating,0.3679618835449219,"[708, 359, 859, 544]"
2025-09-17 23:15:48.227584,5,0,cheating,0.3930831849575043,"[498, 435, 816, 753]"
2025-09-17 23:15:48.227584,5,0,cheating,0.38913998007774353,"[710, 360, 858, 545]"
2025-09-17 23:15:48.294827,6,0,cheating,0.3966061770915985,"[702, 361, 858, 548]"
2025-09-17 23:15:48.294827,6,0,cheating,0.3485430181026459,"[495, 440, 812, 759]"
2025-09-17 23:15:48.294827,6,1,not_cheating,0.31947416067123413,"[987, 365, 1206, 632]"
2025-09-17 23:15:48.364046,7,1,not_cheating,0.37578943371772766,"[993, 366, 1209, 631]"
2025-09-17 23:15:48.432989,8,1,not_cheating,0.37180811166763306,"[993, 367, 1208, 631]"
2025-09-17 23:15:48.497633,9,0,cheating,0.4131070673465729,"[701, 366, 858, 550]"
2025-09-17 23:15:48.497633,9,1,not_cheating,0.386849045753479,"[996, 367, 1207, 633]"
2025-09-17 23:15:48.538012,10,1,not_cheating,0.36760255694389343,"[995, 367, 1212, 639]"
2025-09-17 23:15:48.538012,10,0,cheating,0.3430323004722595,"[493, 444, 809, 765]"
2025-09-17 23:15:48.538012,10,0,cheating,0.3103722035884857,"[696, 365, 853, 550]"
2025-09-17 23:15:48.597558,11,1,not_cheating,0.3761402666568756,"[995, 367, 1211, 638]"
2025-09-17 23:15:48.597558,11,0,cheating,0.3399876654148102,"[493, 444, 808, 766]"
2025-09-17 23:15:48.652476,12,1,not_cheating,0.38722723722457886,"[994, 368, 1212, 641]"
2025-09-17 23:15:48.652476,12,0,cheating,0.31015196442604065,"[715, 366, 857, 551]"
2025-09-17 23:15:48.652476,12,0,cheating,0.3097991943359375,"[493, 444, 805, 766]"
2025-09-17 23:15:48.709946,13,1,not_cheating,0.3947875201702118,"[993, 369, 1212, 649]"
2025-09-17 23:15:48.709946,13,1,not_cheating,0.3023494482040405,"[1043, 366, 1170, 541]"
2025-09-17 23:15:48.745747,14,1,not_cheating,0.3550416827201843,"[993, 369, 1213, 646]"
2025-09-17 23:15:48.795094,15,1,not_cheating,0.37988340854644775,"[993, 371, 1213, 647]"
2025-09-17 23:15:48.795094,15,1,not_cheating,0.31730571389198303,"[493, 449, 817, 760]"
2025-09-17 23:15:48.795094,15,1,not_cheating,0.30727529525756836,"[723, 359, 811, 472]"
2025-09-17 23:15:48.795094,15,1,not_cheating,0.30184033513069153,"[1043, 369, 1176, 543]"
2025-09-17 23:15:48.845022,16,0,cheating,0.4550873041152954,"[698, 372, 853, 557]"
2025-09-17 23:15:48.845022,16,1,not_cheating,0.36429163813591003,"[993, 372, 1214, 648]"
2025-09-17 23:15:48.884934,17,1,not_cheating,0.38620877265930176,"[993, 373, 1213, 650]"
2025-09-17 23:15:48.884934,17,0,cheating,0.3566197156906128,"[698, 369, 851, 556]"
2025-09-17 23:15:48.884934,17,1,not_cheating,0.3027147948741913,"[494, 449, 814, 760]"
2025-09-17 23:15:48.930440,18,1,not_cheating,0.3300875127315521,"[994, 376, 1219, 650]"
2025-09-17 23:15:48.930440,18,1,not_cheating,0.3250150978565216,"[721, 361, 811, 472]"
2025-09-17 23:15:48.930440,18,0,cheating,0.3082040548324585,"[492, 444, 812, 765]"
2025-09-17 23:15:48.972878,19,0,cheating,0.3515869081020355,"[489, 446, 815, 759]"
2025-09-17 23:15:48.972878,19,1,not_cheating,0.34917527437210083,"[993, 376, 1213, 653]"
2025-09-17 23:15:48.972878,19,0,cheating,0.30301952362060547,"[695, 371, 848, 555]"
2025-09-17 23:15:49.020576,20,0,cheating,0.38042208552360535,"[489, 446, 814, 760]"
2025-09-17 23:15:49.020576,20,1,not_cheating,0.3110053241252899,"[993, 379, 1222, 652]"
2025-09-17 23:15:49.059545,21,0,cheating,0.4464116096496582,"[489, 446, 812, 762]"
2025-09-17 23:15:49.059545,21,1,not_cheating,0.3141196668148041,"[719, 362, 804, 472]"
2025-09-17 23:15:49.059545,21,1,not_cheating,0.3003241717815399,"[993, 381, 1237, 655]"
2025-09-17 23:15:49.103402,22,0,cheating,0.5055050253868103,"[488, 445, 808, 764]"
2025-09-17 23:15:49.103402,22,0,cheating,0.4082062840461731,"[697, 373, 842, 561]"
2025-09-17 23:15:49.103402,22,0,cheating,0.35045960545539856,"[563, 441, 697, 609]"
2025-09-17 23:15:49.145611,23,0,cheating,0.4986722767353058,"[488, 446, 809, 764]"
2025-09-17 23:15:49.145611,23,0,cheating,0.39027032256126404,"[701, 373, 844, 561]"
2025-09-17 23:15:49.145611,23,0,cheating,0.3325367569923401,"[564, 441, 698, 610]"
2025-09-17 23:15:49.145611,23,1,not_cheating,0.30254408717155457,"[1049, 377, 1179, 542]"
2025-09-17 23:15:49.188934,24,0,cheating,0.4714423716068268,"[487, 447, 808, 766]"
2025-09-17 23:15:49.188934,24,0,cheating,0.3976413905620575,"[693, 373, 833, 561]"
2025-09-17 23:15:49.188934,24,1,not_cheating,0.3336312472820282,"[991, 381, 1229, 667]"
2025-09-17 23:15:49.188934,24,0,cheating,0.3213210701942444,"[563, 442, 697, 611]"
2025-09-17 23:15:49.188934,24,1,not_cheating,0.3045859932899475,"[989, 379, 1356, 676]"
