frame,timestamp,behavior
1,2025-09-17 21:18:09.978085,studying
2,2025-09-17 21:18:10.047726,studying
3,2025-09-17 21:18:10.116414,studying
4,2025-09-17 21:18:10.181022,studying
5,2025-09-17 21:18:10.245762,studying
6,2025-09-17 21:18:10.307822,studying
7,2025-09-17 21:18:10.372471,studying
8,2025-09-17 21:18:10.436752,studying
9,2025-09-17 21:18:10.500701,studying
10,2025-09-17 21:18:10.564780,studying
11,2025-09-17 21:18:10.629881,studying
12,2025-09-17 21:18:10.694233,studying
13,2025-09-17 21:18:10.760802,studying
14,2025-09-17 21:18:10.826124,studying
15,2025-09-17 21:18:10.891727,studying
16,2025-09-17 21:18:10.955732,studying
17,2025-09-17 21:18:11.021058,studying
18,2025-09-17 21:18:11.083434,studying
19,2025-09-17 21:18:11.148108,studying
20,2025-09-17 21:18:11.213199,studying
21,2025-09-17 21:18:11.279000,studying
22,2025-09-17 21:18:11.343656,studying
23,2025-09-17 21:18:11.406630,studying
24,2025-09-17 21:18:11.469998,studying
25,2025-09-17 21:18:11.534920,studying
26,2025-09-17 21:18:11.600956,studying
27,2025-09-17 21:18:11.665126,studying
28,2025-09-17 21:18:11.729368,studying
28,2025-09-17 21:18:11.729368,handraise
29,2025-09-17 21:18:11.793138,studying
29,2025-09-17 21:18:11.793138,handraise
30,2025-09-17 21:18:11.857000,studying
30,2025-09-17 21:18:11.857000,handraise
31,2025-09-17 21:18:11.921244,studying
31,2025-09-17 21:18:11.921244,handraise
32,2025-09-17 21:18:11.982682,studying
32,2025-09-17 21:18:11.982682,handraise
33,2025-09-17 21:18:12.045607,studying
33,2025-09-17 21:18:12.045607,handraise
34,2025-09-17 21:18:12.107755,studying
34,2025-09-17 21:18:12.107755,handraise
35,2025-09-17 21:18:12.178949,studying
36,2025-09-17 21:18:12.242635,studying
37,2025-09-17 21:18:12.304712,studying
38,2025-09-17 21:18:12.369723,studying
39,2025-09-17 21:18:12.432626,studying
40,2025-09-17 21:18:12.495475,studying
41,2025-09-17 21:18:12.559366,studying
42,2025-09-17 21:18:12.621843,studying
43,2025-09-17 21:18:12.685826,studying
44,2025-09-17 21:18:12.749940,studying
45,2025-09-17 21:18:12.814854,studying
46,2025-09-17 21:18:12.881102,studying
47,2025-09-17 21:18:12.947244,studying
48,2025-09-17 21:18:13.012189,studying
49,2025-09-17 21:18:13.075599,studying
50,2025-09-17 21:18:13.142249,studying
51,2025-09-17 21:18:13.205888,studying
52,2025-09-17 21:18:13.269994,studying
53,2025-09-17 21:18:13.333240,studying
54,2025-09-17 21:18:13.397698,studying
55,2025-09-17 21:18:13.463474,studying
56,2025-09-17 21:18:13.527956,studying
57,2025-09-17 21:18:13.593808,studying
58,2025-09-17 21:18:13.655997,studying
59,2025-09-17 21:18:13.718574,studying
60,2025-09-17 21:18:13.782928,studying
61,2025-09-17 21:18:13.850525,studying
62,2025-09-17 21:18:13.915850,studying
63,2025-09-17 21:18:13.980934,studying
64,2025-09-17 21:18:14.044668,studying
65,2025-09-17 21:18:14.107792,studying
66,2025-09-17 21:18:14.170976,studying
67,2025-09-17 21:18:14.235845,studying
68,2025-09-17 21:18:14.300109,studying
69,2025-09-17 21:18:14.365753,studying
70,2025-09-17 21:18:14.428770,studying
71,2025-09-17 21:18:14.492685,studying
72,2025-09-17 21:18:14.558058,studying
73,2025-09-17 21:18:14.622641,studying
74,2025-09-17 21:18:14.688668,studying
75,2025-09-17 21:18:14.753160,studying
76,2025-09-17 21:18:14.818673,studying
77,2025-09-17 21:18:14.882540,studying
78,2025-09-17 21:18:14.954935,studying
79,2025-09-17 21:18:15.026276,studying
80,2025-09-17 21:18:15.098170,studying
81,2025-09-17 21:18:15.170462,studying
82,2025-09-17 21:18:15.240159,studying
83,2025-09-17 21:18:15.308861,studying
84,2025-09-17 21:18:15.379731,studying
85,2025-09-17 21:18:15.451774,studying
86,2025-09-17 21:18:15.523118,studying
87,2025-09-17 21:18:15.593683,studying
88,2025-09-17 21:18:15.665680,studying
89,2025-09-17 21:18:15.736795,studying
90,2025-09-17 21:18:15.811099,studying
91,2025-09-17 21:18:15.884797,studying
92,2025-09-17 21:18:15.957588,studying
93,2025-09-17 21:18:16.029682,studying
94,2025-09-17 21:18:16.099725,studying
95,2025-09-17 21:18:16.171118,studying
96,2025-09-17 21:18:16.242585,studying
