frame,timestamp,behavior
236,2025-09-17 23:16:35.312141,cheating
237,2025-09-17 23:16:35.387930,cheating
242,2025-09-17 23:16:35.927240,cheating
244,2025-09-17 23:16:36.080582,cheating
245,2025-09-17 23:16:36.159035,cheating
246,2025-09-17 23:16:36.251538,cheating
247,2025-09-17 23:16:36.345779,cheating
248,2025-09-17 23:16:36.431327,cheating
262,2025-09-17 23:16:37.486019,cheating
263,2025-09-17 23:16:37.557421,cheating
264,2025-09-17 23:16:37.627141,cheating
265,2025-09-17 23:16:37.695568,cheating
