timestamp,frame,class_id,class_name,confidence,bbox
2025-09-17 23:16:35.289750,236,0,cheating,0.5850106477737427,"[672, 408, 854, 586]"
2025-09-17 23:16:35.361775,237,0,cheating,0.6179143786430359,"[672, 408, 853, 586]"
2025-09-17 23:16:35.902802,242,0,cheating,0.5837271809577942,"[679, 415, 873, 588]"
2025-09-17 23:16:36.059258,244,0,cheating,0.57062166929245,"[690, 422, 877, 578]"
2025-09-17 23:16:36.133442,245,0,cheating,0.5901519656181335,"[690, 423, 881, 577]"
2025-09-17 23:16:36.218808,246,0,cheating,0.5868782997131348,"[693, 424, 884, 577]"
2025-09-17 23:16:36.315976,247,0,cheating,0.600247859954834,"[693, 425, 894, 577]"
2025-09-17 23:16:36.403072,248,0,cheating,0.5919045209884644,"[694, 427, 895, 577]"
2025-09-17 23:16:37.468670,262,0,cheating,0.5630409121513367,"[716, 429, 921, 584]"
2025-09-17 23:16:37.538099,263,0,cheating,0.5819904804229736,"[713, 430, 921, 587]"
2025-09-17 23:16:37.607695,264,0,cheating,0.6001944541931152,"[714, 430, 924, 587]"
2025-09-17 23:16:37.677296,265,0,cheating,0.5615766644477844,"[715, 432, 929, 590]"
